text,label
united You re trying to solve problem entity of your own making entity Charging for checked luggage entity forces entity checking at gate entity Brilliant,0
united gg8929 so why did you Cancelled Flight entity tickets entity for thousands entity of people entity when you didn t entity like the exchange entity rate entity doublestandards,0
AmericanAir still waiting on a dm response entity sloooowresponses,0
JetBlue service entity getting worse and worse Plane entity can t fly waiting on a 2nd aircraft entity So much for planning,0
united with the purchase entity of my ticket entity i entity am entitled to check in 1 bag entity however i am being charged an extra 25 dollars entity for domestic transport entity,0
SouthwestAir how about destinationdragon tix for tonite for the inconvenience entity since I am not there to play scavenger entity hunt entity,0
united Oh entity we are sure it s not planned but it occurs absolutely consistently it s usually the only YYJ flight entity that s Cancelled Flightled daily,0
SouthwestAir Making entity Miracles entity again The customer entity service entity department entity gave me by far one of the friendliest phone entity calls ever wheelsup,1
united Worked like a charm entity Bag entity was waiting on the carousel entity when we got to baggage claim entity welldone goodflight friendlysky,1
united please review entity and fix your baggage entity procedures entity at Dulles entity because it happens every week entity when my sister entity travels entity there on your airline entity,0
AmericanAir redirect my flight entity without telling me service entity is abysmal,0
united considering it Currently gold entity on delta Why should I make the jump entity for an upcoming flight entity from SFO to Singapore entity,0
united but if i tweet the ID entity number entity won t entity that reveal my home entity address entity to anyone on the web entity,0
usairways Thanks entity so much for ruining my vacation entity I really couldn t entity have done it without you,0
SouthwestAir still waiting Just hit one hour entity,0
AmericanAir from the rude ticket entity counter entity employees entity to forcing my wife entity on standby entity and then pushing her down the list entity it was a very bad day entity,0
United THANK U entity Secured room entity for the night entity Thx to VERY helpful customer entity service entity rep entity N entity Dorns I thanked her Can entity u 2 goodenoughmother,1
united can Cancelled Flight entity my flight entity anytime if this is where they keep me for the night entity http entity t entity co entity avRTOWTyzk,1
united CheerTymeDad So I can buy tix 3 days entity before flight entity but can t transfer the tix Flawed security entity logic entity Flawed customer entity service entity,0
united it s almost like we re punished for living entity near a large metro area entity EWR was top ranked for domestic delays entity Not good,0
USAirways don t entity worry entity Used own initiative entity and arriving much earlier than you planned for me,0
JetBlue why are there so many delays entity to north east cities entity,0
JetBlue Apparently the substitute entity pilots entity for flight entity 69 from BOS entity to FLL can t be found No info entity is avail from the counter entity How about you,0
USAirways customer entity service entity at its finest,1
united UA5396 can wait for me I m on the ground entity trying to get to the gate entity after we were moved to B This is crap entity,0
USAirways nice touch entity with using my first name Very intimate entity I ll be filing a claim entity soon to be reimbursed Have a us airways day entity,1
AmericanAir I think 2 weeks entity of waiting is more than enough time entity for you to contact me This is why you lose customers entity,0
united Well the bar entity is set low You guys entity are really good at the apology entity game entity What will change When will u guys entity learn,0
SouthwestAir why did you book entity my hotel entity twice Ahhhhh,0
USAirways this has been the worst trip entity with little to no customer entity service entity,0
USAirways Thx to gate agt John entity Pascucci for finding us a flight entity from CLT to PVD after our original one entity was Cancelled Flightled http entity t entity co entity YiwLhQhZgp,1
AmericanAir so we ve now been driving across DFW for over 90mins That s half entity fucking way entity to Texarkana entity shouldhavedriven,0
united The third wheelchair entity is broken http t entity co entity tvk0PyxQv5,0
USAirways you Cancelled Flightled both my flights entity and refused to give a voucher entity despite no flights entity for 2days USAirways neveragain,0
united Flt 4487 is having some MAJOR entity delays entity bc ground entity crew entity was so SLOW The flight entity crew entity has been terrific Been 2 hours entity on the ground entity,0
united DUH and done bag entity whereabouts entity unknown Greeeaat,0
AmericanAir I did 50 times entity and no one entity was helpful I m missing work entity nd school entity nd the manager entity REM entity from mia told me he didn t entity want entity to talk us,0
JetBlue no I asked Either way entity it doesn t make the flight entity less delayed,0
JetBlue you stood me up last night entity but I m giving you a second chance entity I m just a boy entity tweeting an airline entity asking them to fly him home entity,0
SouthwestAir Nashville entity airport entity has runways open It appears southwest entity is only airline entity Cancelled Flighting flights entity Is this likely to change,0
USAirways on Sunday entity Can entity t wait entity See entity you then,1
USAirways is useless airways entity Day entity 2 trying to get home entity on standby entity as a result entity of their Cancelled Flightlation USAirways,0
USAirways this is ridiculous planebroken can t wait entity to board entity this one home entity 5 hours entity Late Flightr neverontime brutal paymytab,0
SouthwestAir tried to rebook online but it says that I have to pay 200 for difference entity in price entity Please help entity,0
USAirways 1st a reaccommodation now a delayed flight entity for this one amp the Gate entity Agent entity still hasn t entity mumbled a word entity Folks entity getting anxious,0
VirginAmerica Very nicely done,1
united airlines entity you kidding Bagage lost this morning entity from ny entity to Washington entity and still no trace entity badservice,0
united We waited 40 min entity for our bags entity after a 45 min entity flight entity nomorecheckedbags,0
USAirways experience exceptional service entity from Cherry entity at DenverAirport GreatService professionalism entity,1
united it was credit entity from my last trip entity that never came in the mail entity,0
USAirways still in yuma entity waiting for 2702 to go Looks entity like I might miss 2696 to MontereyRegionalAirport need entity options entity please,0
SouthwestAir the woman entity working the counter entity in philly at 630 this am needs to be fired Due entity to bad weather entity I along with other passengers entity,0
SouthwestAir Thank you,1
united resolved and im sick entity and tired of waiting on you I want my refund entity and I d like to speak to someone entity about it,0
AmericanAir sitting on plane entity in Columbus entity supposed to leave an hour entity ago Now the mechanic entity can t find a tool entity to service the shock entity absorber entity,0
united AmericanAir spent hundreds entity to rectify the situation entity and you guys go quiet,0
united they are all pilots entity FA entity and ground entity personnel entity doing a great job entity Weather entity is to blame Who entity do I talk to about that,1
united Priceless United stranded my daughter entity at O entity Hare entity United did zero to keep her safe alone on a plastic chair entity for 9h United Air entity,0
USAirways Do you have any pride entity in your service entity Any concerns entity for my wife entity and everyone else on that flight entity Or entity you just don t entity care entity,0
USAirways Flight entity 4454 aircraft entity at gate entity but no crew entity Will be 2 hours entity Late Flight entity to destination Come entity on,0
united no tag entity number entity Luggage entity was taken off the weigh scale entity and appears to have been sent off on conveyor entity belt entity without any tag entity,0
SouthwestAir sucks Passengers entity leaving the plane entity to make room entity luggage entity checking luggage entity and getting back on Delayed flights entity to same city entity,0
USAirways lots entity of fun entity to be removed from top entity of a list entity and manually readded to the bottom thanks entity to club agents entity Thanks a lot entity Asha at DCA,0
USAirways yes but again valuable time entity has been lost,0
united Unfortunately had a bad experience entity flying with you on Saturday entity Inpolite crew bad delays entity,0
JetBlue disappointed that my flight entity back to boston entity from PR entity was Cancelled Flightled rebooked 4 the next day entity delayed that one too and no compensation entity,0
united Freakin,0
JetBlue I spent over an hour entity of my morning entity on hold entity w entity your customer entity support entity I want my confirmed flight entity to be taken care entity of,0
JetBlue how long does it take for a bag entity to get to the baggage entity belt toolong of a wait entity,0
united leadership entity counts entity landed at 11 15 last night entity deplaned at 12 40 45 minutes entity of that was waiting for the jetway Inexcusable,0
USAirways I m tired of paying for luggage entity amp entity less than stellar customer entity service entity AmericanAir notafanofyourmerger,0
AmericanAir its pulling away from gate entity to get your departure entity time entity then leaving us on tarmac entity claiming power entity issues entity that magically repaired,0
AmericanAir flight entity 1019 I need 2 b entity on the first flight entity out frm MIA 2 TPA I m extremely irritated I ve been at this airport entity for 5 5 hrs entity,0
USAirways you re right it s not fun Especially when I don t have much of a choice entity Lol curvygirltravels,0
united flight entity delayed again every time entity Maintenance entity issues entity,0
VirginAmerica cutest salt entity and pepper entity shaker entity ever Just when I think you guys can t get any better you just do http t co entity vC6Keulg2J,1
JetBlue no baggage entity crew update Your staff entity is incompetent with no answers entity after 2 hours entity,0
AmericanAir thanks entity for responding will do,1
AmericanAir no I just expect a higher level entity of customer entity service entity amp entity for the flight entity crews entity to give us accurate information entity,0
AmericanAir AA1344 Cancelled Flighted on 2 23 rebooked on us air 623 544 on 2 24 Has entity to be a nonstop on 2 24 for us 2,0
united You are a F entity amp entity KING entity joke entity Your customer entity service entity is woeful If your staff entity tell a passenger entity that they will do something do it,0
united Worse entity headed to LaGuardia delayed Why is the tray entity table entity the size entity of a mouse entity pad entity and the overhead entity the size entity on my pocket entity,0
USAirways I think it s a little weak sauce entity you have zero inflight entertainment entity for a 4 hour entity flight entity from Salt entity Lake entity to Philadelphia entity,0
USAirways AmericanAir I am so going to miss US entity Airways entity You always provided great service entity and NEVER LET entity ME entity DOWN entity,1
USAirways Flight entity Cancelled Flightled due to weather conditions entity in arrival city entity Uh I don t think so,0
SouthwestAir MCO gt DCA flight entity almost full of people entity screwed by the MSY DCA Cancelled Flightation united and USAirways didn t entity Cancelled Flight entity SWA mistake entity,0
united it s like you re trying to make me hate your airline entity Fee entity for each checked bag entity that s never mentioned in the ticket entity rude agents entity,0
united offered me a voucher entity to switch flights entity Now voucher offer entity doesn t exist amp the gate entity agent entity switched me to a delayed flight entity,0
SouthwestAir Flight entity 52 got Cancelled Flightled 6 hrs entity before takeoff entity No entity Customer entity Service entity Been on hold entity for 30 minutes entity,0
USAirways 4 hours entity How do I change my flight entity that was Cancelled Flightled,0
AmericanAir Stuck in Miami entity and one of the worst customer entity experiences entity I have ever had Will be sure to let everyone know about my time entity w entity AA entity,0
JetBlue whose performing at T5,0
SouthwestAir where is the great customer entity service entity I have come to know expect you LUV dropped by EB entity check entity in and no help entity in sight entity,0
united Why can t I get a boarding entity pass entity for my Austrian Airlines entity codeshare flight entity Rebook incls a 6 hour entity layover entity amp entity I am stuck outside sec entity,0
JetBlue I would prefer a similar picture entity but full of E190 tails entity but great shot entity,1
united once again your lack entity of customer entity service entity astounds me You are the worst airline entity in the history entity of airlines entity Train entity your staff entity,0
SouthwestAir Flight entity 3056 Only an hour entity long but one of the best flights entity I ve ever had Kudos entity to flight entity crew entity and airline entity in general,1
united thanks entity Just got on a couple entity of minutes entity ago Great entity service entity on flight entity 479 btw Please pass entity it to the team entity on that flight entity,1
USAirways Ann Marie at LGA is the best ticket entity agent entity ever excellentcustomerservice,1
united Thanks entity but I didn t want to see we ve started your flight entity search entity over OR entity the fare entity amp entity rules entity for this itinerary entity has changed again,0
United Personal entity Device entity Entertainment entity system entity is great but with app crashing every 10 15 mins entity I m glad it s free for now,0
USAirways please stop asking me each week entity to place my bag entity in the size entity check entity ITFITS http entity t entity co entity AUrn07pWD4,0
USAirways sorry doesn t entity help entity It s midnight entity PST entity How in the hell entity am I still on hold entity after 90 minutes entity on customer entity service entity line entity,0
united meant changed planes entity i hate seating over wing if u wanted I would have booked it u will get formal complaint entity,0
JetBlue mission entity accomplished gave paulgordonbrown a hug entity http entity t entity co entity LT1pYKfvRq,1
SouthwestAir Hello entity been on hold entity for extremely long time entity Have entity confirmation entity amp entity can t get boarding pass entity Have entity tried numerous times entity,0
SouthwestAir had a great LA entity flight entity with Clarence entity and Frank entity Those 2 guys entity are a hoot thanks entity,1
VirginAmerica I cannot even open my laptop in entity seat 4C entity and I paid a premium for entity this Let me entity out of here,0
united not even mentioning how rude the customer entity service entity was to us As a business entity owner entity I d be mortified if my employees entity acted as yours,0
AmericanAir missing a full days entity of work entity thanks entity guys entity,0
JetBlue I understand why ur doing it But for someone entity who just traveled 2 hours entity to get here early Relax b4 flight entity etc Adv notice entity maybe,0
SouthwestAir got it squared away Thank you I had a man entity on the inside entity help me out,1
USAirways it is an extreme inconvenience entity to make ppl check entity bags entity when there s a lot entity of overhead space entity left You lie so you re not at fault entity,0
united today entity take flight entity to san francisco refuse entity to let us board entity with baby entity early time entity we board entity wont let us take baby entity carryon bag entity,0
JetBlue according to jfk plenty entity of planes entity are landing No problem entity there,0
USAirways if you get my bag entity from E entity Gate entity to B Gate entity at the Charlotte entity airport entity before my 6 pm flight entity Late Flight entity cause entity of yall I ll ride US entity for life entity,0
AmericanAir Trying to Cancelled Flight entity fligt 2321 O entity Hare entity to Dallas entity 12 17pm High entity call entity volume entity no one entity answer entity Online no confirmation entity thankU,0
USAirways msscottwg That s unusual means we screwed up but will never admit to it GoingForGreatnessFAIL,0
AmericanAir Finally got a call entity from AA entity but it was an automated voice entity that hung up on me I called back amp it says it ll be 2 more hours entity,0
AmericanAir I m beyond confused here why would you offer an earlier flight entity when they Cancelled Flightled 2222 I asked for TUES entity please fix entity,0
USAirways checked into my flight entity yesterday entity and have been bumped to a Tuesday entity flight entity Unacceptable and no agents entity to speak to,0
united there are a lot entity of unhappy cold people entity on the bridge entity in freezing temps entity for an hour entity Not given any info entity,0
SouthwestAir yes please,1
JetBlue trying to fly from BOS entity to JFK entity Flight entity delayed Traveling with kids entity Book a hotel entity or are we getting out tonight entity,0
united why couldn t entity you have changed the tire entity of my delayed UA1127 flight entity when it arrived instead of waiting until boarding,0
USAirways The airline entity is embarrassing itself I get that bad weather entity isn entity t your fault entity but your response entity to it couldn t entity have been worse,0
united you guys have such big hearts entity keep up the good work entity,1
AmericanAir My ex entity boyfriend entity picks up my calls entity more than you do Cancelled Flightedflight nocustomerservice americanairlines FAIL,0
united pls properly train your agents entity Requested to speak to 1k customer entity service entity amp entity was transferred to a dead end entity Not even open at this hr entity,0
AmericanAir I need a flight entity out tonight entity Isn entity t entity there anything else,0
SouthwestAir thank you for always going above and beyond with your customer entity service entity favoriteairline luvforSW southwestAir,1
SouthwestAir really enjoying sitting at BWI with the door entity wide open and the a c entity on as they fix a baggage entity error entity sarcasm entity,0
united How does that make a flight entity takeoff entity on time entity And regardless it makes me Late Flight entity because now I have to wait for my bag entity at baggage entity claim entity,0
USAirways looks like you lost another customer entity when you stranded 41CGQueen at CLT she vows never to fly with you again smoothtransition,0
USAirways i hate you,0
Well lets see You could pay for my Negroni with bitcoin JetBlue,0
SouthwestAir No entity thanks entity After those 25 minutes entity someone entity did eventually help us and took care entity of it,0
united check entity in and it s still saying I haven t paid I ve called back twice was on hold entity for 30 minutes entity then they answered and hung up I,0
united Thanks entity so much my passport entity was recovered,1
united met with agent entity All taken care entity of Thx for reply entity,1
united on flight entity 1665 but it s not departing Website entity says delayed due to operational difficulties entity what does that mean,0
VirginAmerica first time entity flying Virgin entity went to SanFrancisco Thanks entity for the smooth ride entity Easily my new fav airline entity,1
SouthwestAir three hour entity flight entity to Orlando entity and no wifi Uncool firstworldproblems,0
USAirways first luggage entity got stuck in a different city entity now I get them back today entity amp one of your employees entity stole a pair entity of gloves entity from me,0
JetBlue you delay all my flights entity Then you redirect my gate entity Then you tell me had we stuck with the original gate entity we would have 1 3,0
AmericanAir has been almost a month entity and still no response entity to my online complaint entity questions entity Out 300 because of it,0
SouthwestAir 2 wounded vets entity stuck Hv trouble entity with agent entity help entity On hold entity and no answer entity on Twitter entity Pls respond,0
united we rebooked But casleah and I had to split up and take different flights entity because a pilot entity ran out of hours entity Frustrating,0
USAirways why don t entity you hire people entity to deal with the call entity volume entity this is absolute garbage entity incompetent entity,0
SouthwestAir I m stuck in Fort entity Lauderdale,0
USAirways has me on my toes entity whether I m going to make my flight entity back to Boston entity tonight entity,0
USAirways Every time entity I try the line entity is disconnected b c the system entity says you have too many calls entity Glad entity your screw up matters entity so much to you,0
SouthwestAir Your Terry entity is our hero entity Got my husband entity back thru security entity to retrieve his cellphone entity in Austin entity Terry entity 85832 You Rock,1
united averaging 200 minute wait entity times entity tonight or what I ve gotten no help entity from you tonight,0
Reply entity to united Doesn t entity do any good to check outlets entity preflight when moved to different equipment entity after boarding due to malfunction entity,0
SouthwestAir A entity wonderfully nice agent entity in Austin entity helped us out Wish I remembered her name entity to give proper kudos entity,1
AmericanAir wasn t able to get on hold Your system entity kept kicking me to the main menu entity,0
USAirways I have been I hold for 40 min entity My 5 50 flight entity just got Cancelled Flightled and rescheduled for Monday entity This is unacceptable,0
united broken light 35 mins entity to get bridge entity to gate airplane entity parked wrong bathroom entity not emptied last night entity your airline entity in last 3 hrs entity,0
USAirways so I guess you are ok with people entity being sexually assaulted on your flights entity nice customer entity service entity,0
SouthwestAir Every flight entity flown by me personally about two round entity trips entity per month entity is FULL entity Still hard to believe Fly entity 8 hours entity thru ATL NO entity,0
USAirways you have most likely lost my business entity Terrible experience entity Too many times entity stuck on Tarmac entity and last min entity Cancelled Flightled flights entity Done,0
united its 2015 and no power entity outlets entity at the seats entity on a 6 hour entity flight entity to California entity Seriously This is why airlines entity are failing Pathetic,0
united yes entity but they still don t entity know where it is I ve been told it might be on a flight entity but now no one entity can confirm it,0
USAirways we on on the flight entity from phf to clt At the terminal entity but can t get off plane entity yet Need entity to get on iah flight entity,0
AmericanAir and how is this not a mechanical issue entity All evidence entity points entity to the idea entity that it s the ILS entity at CLL at fault entity not the weather entity,0
VirginAmerica called your service entity line entity and was hung up on This is awesome sarcasm entity,0
USAirways Will entity tweet all day entity until I get a live cust rep entity I will make sure the world entity knows you don t care entity about your customers entity health entity,0
USAirways to arrive the plane entity I m sitting on needs entity to take off wish someone entity would tell us what the holdup entity is,0
united screwing me over twice in one month entity Learned my lesson entity We are through,0
SouthwestAir your app repeatedly crashed and failed to display my name entity when checking in Was entity unable to use app http entity t entity co entity 0kN7PjelZL,0
united makes total sense entity except flight entity wasn t full I ve got empty seats entity around me amp overheads entity were more than half entity open when I boarded,0
JetBlue KyleJudah I just spoke to the baggage entity claim entity center entity and they gave me travel entity credit entity but will not be responsible for the cost entity of a,0
AmericanAir just sad that even after spending so much on tickets all I wanted was for my wife entity to still go with her sister entity and no help entity,0
AmericanAir just look entity at RDU airport entity please think about the safety entity of your passengers entity we cant get to RDU safely http t co entity wDyEkVB1Ze,0
SouthwestAir why are you the only airlines entity to Cancelled Flight entity all flights entity into BNA Been stranded in philly for 2 days entity Hoping to get out in the AM entity,0
VirginAmerica ok first time entity flying with you tonight,1
USAirways PHLAirport can you pm me w answer if flt to 4278 is still on time entity Been on ground entity over an hr w entity no gate entity Need entity help entity Pls,0
AmericanAir Just took off Sitting with someone entity who is scheduled on Buenos ares out of JFK entity not sre if he will make it R entity thy holding plane entity,0
AmericanAir I had a 6am flight entity I can get no rest entity because I have to wait another 2 hours entity to receive an automated phone entity call entity neveragain,0
SouthwestAir been with my GF for 2 5yrs she s from SF amp entity I live in Tulsa entity SWA always takes me there to see my love entity SouthwestLuvSweeps,1
USAirways but you guys switched me and didn t entity inform me of the chathes,0
SouthwestAir why did I not receive drink entity coupons entity with 65 000 points entity But all my friends entity did,0
AmericanAir How do I change my flight entity if the phone entity system entity keeps telling me that the representatives entity are busy,0
united Everyone around us is sitting with their friends entity and family entity members entity They booked their tickets entity in October entity and December entity We bought,0
SouthwestAir can anyone help me upgrade to buisness select Cant entity seem to get hail entity of the right area entity at all I know you guys entity are good,1
JetBlue If your confirming to me that the rate entity won t entity go down again looks like I can t fly JetBlue this time entity around can t afford that price entity,0
VirginAmerica done Thank you for the quick response entity apparently faster than sitting on hold entity,1
SouthwestAir almost bumped me off my flight entity to HRL when I was 20 minutes entity early then your staff entity was rude when I asked what was the problem entity,0
AmericanAir I ve been trying to reach your customer entity service entity for TWO entity days entity I have received zero response entity Never traveling AA entity again,0
USAirways your service entity at PHL is abysmal An hour entity on the runway entity waiting for a gate entity no information entity anywhere missed my connection entity abysmal,0
USAirways I would be willing to pay anything to change a flight entity AllegiantTravel does not help,0
AmericanAir got another flight entity Thanks entity you,1
united Nice entity partners entity you have The delays entity keep increasing every 20 min entity FtLauderdaleSun orlandosentinel http entity t co 1AtEafnC6R,0
united hello entity I am flying first class entity and am behind 20 people entity on zone entity 1 Pls pass entity on to app dept you should board entity 1st class entity first,0
united we got it thanks,1
united UA7985 is a coshared flight entity w entity ANA entity Unable to check in 24 hrs entity prior,0
AmericanAir after 50 minutes entity on hold entity and another 30 minutes entity on the call entity yes Going to be pushing it to get to the airport entity on time entity now,0
USAirways why load us on the flight entity if the captain entity was over the hours entity he could fly in one consecutive period entity Unacceptable,0
USAirways you gladly take the loyal customer entity s entity money entity but when you cause an inconvenience entity you do nothing entity to help fix the problem entity you caused,0
AmericanAir no response entity to DM entity or email entity yet customer entity service entity,0
Is rudeness and poor customers entity service a job entity requirement entity at AmericanAir Been waiting 28hrs and still haven t even seen one plane entity,0
USAirways next time entity you promise an ontime departure entity you should stick to it instead of stuffing us in this sweat entity box entity with no air entity,0
VirginAmerica trying to book entity a flight entity amp your site entity is down,0
united spending entity the afternoon entity Mia Not your fault entity No entity lounge entity Very inconvenient,0
USAirways after sitting on the runway entity for 3 hours entity i had to leave the airport entity w entity o my luggage entity Is this ur 1st day entity,0
united Making entity sure your flights entity aren t delayed due to poor maintenance entity would be a start entity,0
united how are you going to rectify this Please direct me to your complaints entity department entity stickingToDelta,0
JetBlue keep going back and forth entity with being able to board entity and then not But great agents entity in savannah entity,1
USAirways Kudos entity to Robin entity at PHXSkyHarbor Lost entity Found entity for reuniting me w my iPad She was delightful to work with,1
JetBlue too Late Flight entity Several passengers entity are inebriated You re in league entity with big alcohol entity Shame entity on you,0
united Flight entity 211 ORD gate entity agent entity tried to prevent me from taking onboard a bag entity I ve used for 15 years entity Flight entity crew entity was more reasonable,0
AmericanAir VERY upset that I cannot select seats for entity Tuesday flight entity online entity or over the phone Terrible entity customer service entity Please entity help,0
AmericanAir I m flying with your competitor entity today entity starts with an U entity and ends with D entity I will never make that mistake entity again americanforlife,1
AmericanAir 3231DTW to LAG entity at 4 45 Flight entity Cancelled Flightled with no notice entity Given a voucher entity to a dirty hotel entity with no food entity vouchers entity or apology entity,0
JetBlue just mine sadly But yea the fly entity fi is awesome,1
SouthwestAir After multiple attempts entity I was finally able to submit them Late Flight entity last night entity,0
united Still waiting on our bag entity Never got delivered yesterday entity Can entity t reach a real person entity for help entity Sending entity DM entity with ref number entity,0
United I m hoping we don t miss our LAX ITO connection entity Not looking forward to being stuck at LAX overnight with our team entity AGAIN,0
USAirways tough night entity two 90 minute entity calls entity on hold entity delayed here in Phoenix entity for two days entity because of one aircraft entity not ready Not acceptable,0
JetBlue If that was the case entity why did your alert entity arrive so Late Flight entity Four hour entity delay entity Don entity t buy it,0
AmericanAir DONE thank you so much,1
SouthwestAir You rerouted my bf s flight entity and he s diabetic with little insulin entity even though we tried to change it the agent entity wouldn t entity do it,0
SouthwestAir you are over 40 please start acting your age entity and stop entity with the short shorts entity,0
united seriously what s with the slow wifi entity on this flight entity If the speed entity was going to change for the worse then the price entity shouldn t entity go up,0
JetBlue thank you for the refund entity of the change entity fee entity for a recent flight entity affected by our bizarre winter entity Excellent customer entity service entity and focus,1
SouthwestAir here we go again Delayed in Chicago entity why offer the 630 flight entity if you never intend to fly it,0
USAirways and now I m going to miss my G entity ma entity s entity Memorial entity because I didn t FlyDelta,0
USAirways No access entity to Dividend Miles entity and for a week entity the automated phone entity keeps entity telling me to call back Late Flightr FRUSTRATED LivePersonPlease,0
JetBlue you re killing me now You got me smitten trueblue,1
USAirways great thank you,1
USAirways gold entity desk entity quoting me 900 to rebook due to weather Can entity buy first seat entity on same flight entity for 440 Why On hold entity for 45 mins entity now,0
united Dear entity Ted entity We don t care entity about you nor the Mileage entity Plus Card entity you pay a lot entity for Bye entity bye entity United,0
USAirways I have now called 12 times entity in the last three days entity That s unacceptable I m willing to wait on hold entity but that s not an option entity,0
USAirways thanks entity I hope I get to my destination entity,1
JetBlue just touched down in NewOrleans for the annual HeinekenUSACorp national distributor entity conference entity livethelegend,1
SouthwestAir thanks entity for your attention entity I ve been flying southwest entity for 3 years entity and haven t entity had this issue entity in the past entity,1
JetBlue I like Follow JetBlue,1
AmericanAir LAX OGG LAX using hard earned miles entity and was given lousy service entity faulty seats entity on both legs entity and damaged bag Your customer entity care entity,0
SouthwestAir I called united and they solved the flight entity Cancelled Flightlation issue entity in 15minutes May entity be ask them how to do it getmorehands,0
united well played LO,1
JetBlue Well entity being on time entity is not going to happen now Safety entity does come 1at Looks entity like I ll have 2 look entity 4 another flight entity now 1stTimeFlyer,0
AmericanAir Thank you I will be there to pick her up on time entity,1
AmericanAir Thanks entity to AA entity for the upgrade entity today entity and getting me on a new flight entity after my first one was Cancelled Flightled,1
united more people entity would catch their flights entity if your attendants entity had more help entity,0
AmericanAir don t worry entity I ll be sending a letter entity with what I expect from you for compensation entity I fly twice a week entity w entity you guys for now,0
AmericanAir after all the plane entity didn t entity land entity in identical or worse conditions entity at GRK according to METARs,0
AmericanAir absolute terrible service entity to schedule a 40 minute entity layover entity and then not let someone entity on the plane entity with the door entity not closed,0
united missed connection entity wrong city entity bags entity at Palm entity Springs entity but not at hotel entity I am seriously tired of being treated this way entity,0
SouthwestAir good to know NOW entity Three entity sets entity of travelers entity in just 20 mins entity standing here waiting for mins entity to pass by,0
AmericanAir employees entity are racist,0
SouthwestAir Katie Gate entity C47 Denver entity International entity fantastic customer entity service entity helping me and 2 new flyers entity thx for amazing staff entity,1
AmericanAir I ve been tryin to use my voucher entity to book entity a flight entity the last 2days Lines entity are busy Plse help entity me The flight entity may go up,0
AmericanAir hi entity we have lost and found solution entity we want to offer for free to assist with contacting people entity when items entity are found,0
USAirways this is my 2nd attempt entity to call US entity airways entity dividend entity miles entity 52 minutes entity no help entity hung up usairways BS entity http entity t entity co entity GiEnNyqN22,0
USAirways 1 1 2 hours entity on hold entity to customer entity service entity without anyone answering is more than ridiculous,0
united rayja9 flying to las vegas out of Chicago entity flight entity is Late Flight entity and no announcement entity has been made,0
united checked me in through security entity under the wrong name entity and given the wrong boarding entity pass entity AirlineSecurity,0
USAirways been on hold entity for over an hour entity still don t entity know entity where my bags entity are won t refund entity me my flight entity It wasn t entity weather entity,0
AmericanAir I know you can t control weather but you can control how you treat customers entity shafted,0
JetBlue sent curious to see what kind entity of comp entity we get,1
SouthwestAir tv entity stream entity means I get to spend my flight entity watching entity 1999 and 2011 Women entity s World entity Cup entity Finals entity throwback entity bestflightever,1
USAirways Will do,1
USAirways waiting for you to figure it out This is unacceptable,0
united I will give you one thing entity you are consistent but unfortunately you are consistent at not doing your job entity well AlwaysDelayedOnUnited,0
USAirways I ll sincerely regret Dividend entity miles entity Good things entity coming to an end entity,0
united thanks entity kp but luckily my transfer entity has maintenance entity issues entity and is still delayed so I didn t miss entity my transfer entity,0
USAirways stuck on the runway entity for 2 hrs entity 10 min entity due to weather in PHL Nowhere entity can I find accurate info entity on 558 to BOS,0
JetBlue I definitely will Thanks,1
USAirways nothing entity was available Male flight entity crew entity was not nice dismissive Big guy entity was standby and probably didn t even pay,0
USAirways AmericanAir ok the app doesn t entity seem to be working just use the mobile site entity http entity t co 4kLfywwMq1,0
united 100 I will put together a very serious email entity with all the issues entity that arose on our vacation entity due to your staff entity I will post it here,0
united That s not the issue entity The fact entity that no one entity even called despite promises entity to confirm the bag entity s entity location entity is,0
AmericanAir Been trying to book entity a whole new flight entity since 2 hours entity what is wrong with your website entity,0
USAirways you guys straight up suck ass entity,0
SouthwestAir I hope this isn entity t a real life entity scene entity out of the movie entity Flight entity,0
united I m very frustrated and have wasted 2 days entity now due to your equipment entity failures entity,0
united You can t control entity turbulence entity but you can control customer entity experience entity lot entity of scared people entity up here,0
JetBlue I appreciate the quick response entity but how can no one go outside to check temp entity so we can leave in BUF currentlysittingontarmac,0
AmericanAir ShannonBloom Where s my DM entity Where s my voucher entity Who s paying my 70 cab entity and my 50 car entity back to JFK entity tomorrow entity,0
SouthwestAir i live in the southwest Imagine Dragons entity is my favorite band entity and i entity met my 2bestfriends thanks entity to them it would be amazing,1
USAirways can you get me home entity to Syracuse entity After 6 Cancelled Flightled flights entity one re entity routing three of us are sitting in Charlotte entity,0
united it most certainly was not,0
AmericanAir the issue entity wasn t a long wait entity It was an infinite do loop Your system entity didn t let me or any customer entity wait entity or leave a message entity,0
USAirways thank you,1
SouthwestAir I had to switch airlines entity and eat the difference entity which was not insubstantial and Cancelled Flight entity all plans entity for sat entity amp entity sun entity,0
united yes refund entity my ticket entity and give me email address entity to let u know what happened,0
united how do I get my account entity number entity if your website entity says email entity is unavailable,0
united epicfail on CX as flight entity from Frankfurt entity to San Francisco now going to Chicago entity as flight entity crew entity out of hours entity due to de icing delay entity,0
USAirways comin in clutch entity and sending me to Charlotte entity then home entity I h8 u AmericanAir except for Wayne entity u a real g entity ThankJesus ThankMe,0
united Stopped flying united 1 yr entity ago bc of aggressive policy entity on carryon bdl listening to pssngrs forced to chk preboard notcomingback,0
